source,listing_type,title,price,location,bedrooms,url,scraped_at,bedroom_label,price_no,price_normalized,price_per_bedroom,avg_price,avg_price_per_bedroom,count
PigiaMe,Rent,4 Bed House with En Suite at Rosslyn,"KSh 450,000","Roselyn, Nairobi",4.0,,2026-02-17T14:55:24.238924,4 Bedrooms,450000.0,450000.0,112500.0,12290666.666666666,2113666.6666666665,8.0
PigiaMe,Rent,5 bedroom house for rent in Lavington,"KSh 300,000","Lavington, Nairobi",5.0,https://www.pigiame.co.ke/listings/5-bedroom-house-for-rent-in-lavington-4092444,2026-02-17T14:55:24.340884,5 Bedrooms,300000.0,300000.0,60000.0,34062560.0,7497613.8211382115,69.0
PigiaMe,Rent,5 bedroom house for rent in Lavington,"KSh 300,000","Lavington, Nairobi",5.0,https://www.pigiame.co.ketel:+254721668667,2026-02-17T14:55:24.351449,5 Bedrooms,300000.0,300000.0,60000.0,34062560.0,7497613.8211382115,69.0
PigiaMe,Rent,5 bedroom house for rent in Lavington,"KSh 300,000","Lavington, Nairobi",5.0,,2026-02-17T14:55:24.352443,5 Bedrooms,300000.0,300000.0,60000.0,34062560.0,7497613.8211382115,69.0
PigiaMe,Rent,4 Bed House with En Suite at Near Kcb,"KSh 300,000","Karen, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-at-near-kcb-6263532,2026-02-17T14:55:24.375927,4 Bedrooms,300000.0,300000.0,75000.0,65763636.36363637,11701196.581196582,24.0
PigiaMe,Rent,4 Bed House with En Suite at Near Kcb,"KSh 300,000","Karen, Nairobi",4.0,,2026-02-17T14:55:24.396300,4 Bedrooms,300000.0,300000.0,75000.0,65763636.36363637,11701196.581196582,24.0
PigiaMe,Rent,6 Bed House with En Suite at Runda Road,"KSh 350,000,000","Runda, Nairobi",6.0,https://www.pigiame.co.ke/listings/6-bed-house-with-en-suite-at-runda-road-6476975,2026-02-17T14:55:33.122490,6 Bedrooms,350000000.0,350000000.0,58333333.333333336,27194967.647058822,5326135.294117647,35.0
PigiaMe,Rent,6 Bed House with En Suite at Runda Road,"KSh 350,000,000","Runda, Nairobi",6.0,,2026-02-17T14:55:33.132534,6 Bedrooms,350000000.0,350000000.0,58333333.333333336,27194967.647058822,5326135.294117647,35.0
PigiaMe,Rent,5 Bed Townhouse with En Suite at Spring Valley,"KSh 250,000","Spring Valley, Nairobi",5.0,https://www.pigiame.co.ke/listings/5-bed-townhouse-with-en-suite-at-spring-valley-5882459,2026-02-17T14:55:33.211361,5 Bedrooms,250000.0,250000.0,50000.0,10966111.111111112,2212324.074074074,10.0
PigiaMe,Rent,5 Bed Townhouse with En Suite at Spring Valley,"KSh 250,000","Spring Valley, Nairobi",5.0,,2026-02-17T14:55:33.216822,5 Bedrooms,250000.0,250000.0,50000.0,10966111.111111112,2212324.074074074,10.0
PigiaMe,Rent,4 Bed House with En Suite at Runda Road,"KSh 400,000","Runda, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-at-runda-road-6361326,2026-02-17T14:55:33.281572,4 Bedrooms,400000.0,400000.0,100000.0,27194967.647058822,5326135.294117647,35.0
PigiaMe,Rent,4 Bed House with En Suite at Runda Road,"KSh 400,000","Runda, Nairobi",4.0,,2026-02-17T14:55:33.286337,4 Bedrooms,400000.0,400000.0,100000.0,27194967.647058822,5326135.294117647,35.0
PigiaMe,Rent,5 Bed House with En Suite in Spring Valley,"KSh 640,000","Spring Valley, Nairobi",5.0,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-spring-valley-5891586,2026-02-17T14:55:33.351570,5 Bedrooms,640000.0,640000.0,128000.0,10966111.111111112,2212324.074074074,10.0
PigiaMe,Rent,5 Bed House with En Suite in Spring Valley,"KSh 640,000","Spring Valley, Nairobi",5.0,,2026-02-17T14:55:33.355698,5 Bedrooms,640000.0,640000.0,128000.0,10966111.111111112,2212324.074074074,10.0
PigiaMe,Rent,4 Bed Townhouse with En Suite in Garden Estate,"KSh 340,000","Roysambu, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-in-garden-estate-6461178,2026-02-17T14:55:33.418288,4 Bedrooms,340000.0,340000.0,85000.0,30150000.0,7546666.666666667,3.0
PigiaMe,Rent,4 Bed Townhouse with En Suite in Garden Estate,"KSh 340,000","Roysambu, Nairobi",4.0,,2026-02-17T14:55:33.424393,4 Bedrooms,340000.0,340000.0,85000.0,30150000.0,7546666.666666667,3.0
PigiaMe,Rent,4 Bed House with En Suite in Kitisuru,"KSh 250,000","Kitisuru, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-kitisuru-5830218,2026-02-17T14:55:33.487241,4 Bedrooms,250000.0,250000.0,62500.0,29916606.25,6494379.285714285,17.0
PigiaMe,Rent,4 Bed House with En Suite in Kitisuru,"KSh 250,000","Kitisuru, Nairobi",4.0,,2026-02-17T14:55:33.495196,4 Bedrooms,250000.0,250000.0,62500.0,29916606.25,6494379.285714285,17.0
PigiaMe,Rent,4 Bed House with En Suite in Ridgeways,"KSh 300,000","Ridgeways, Fourways Junction, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-ridgeways-5866747,2026-02-17T14:55:33.554198,4 Bedrooms,300000.0,300000.0,75000.0,63433333.333333336,9072619.047619047,3.0
PigiaMe,Rent,4 Bed House with En Suite in Ridgeways,"KSh 300,000","Ridgeways, Fourways Junction, Nairobi",4.0,,2026-02-17T14:55:33.563376,4 Bedrooms,300000.0,300000.0,75000.0,63433333.333333336,9072619.047619047,3.0
PigiaMe,Rent,5 Bed House with En Suite in Rosslyn,"KSh 500,000","Roselyn, Nairobi",5.0,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-rosslyn-5433536,2026-02-17T14:55:33.632767,5 Bedrooms,500000.0,500000.0,100000.0,12290666.666666666,2113666.6666666665,8.0
PigiaMe,Rent,6 Bed Villa with En Suite in Lavington,"KSh 350,000","Lavington, Nairobi",6.0,https://www.pigiame.co.ke/listings/6-bed-villa-with-en-suite-in-lavington-5798336,2026-02-17T14:55:33.698563,6 Bedrooms,350000.0,350000.0,58333.333333333336,34062560.0,7497613.8211382115,69.0
PigiaMe,Rent,6 Bed Villa with En Suite in Lavington,"KSh 350,000","Lavington, Nairobi",6.0,,2026-02-17T14:55:33.702490,6 Bedrooms,350000.0,350000.0,58333.333333333336,34062560.0,7497613.8211382115,69.0
PigiaMe,Rent,5 Bed Townhouse with En Suite in Brookside,"KSh 200,000","Westlands, Nairobi",5.0,https://www.pigiame.co.ke/listings/5-bed-townhouse-with-en-suite-in-brookside-5680055,2026-02-17T14:55:33.770360,5 Bedrooms,200000.0,200000.0,40000.0,24555245.28301887,6446241.239892184,54.0
PigiaMe,Rent,5 Bed Townhouse with En Suite in Brookside,"KSh 200,000","Westlands, Nairobi",5.0,,2026-02-17T14:55:33.776754,5 Bedrooms,200000.0,200000.0,40000.0,24555245.28301887,6446241.239892184,54.0
PigiaMe,Rent,4 bedroom townhouse for rent in Karen,"KSh 200,000","Karen, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bedroom-townhouse-for-rent-in-karen-3341020,2026-02-17T14:55:42.788818,4 Bedrooms,200000.0,200000.0,50000.0,65763636.36363637,11701196.581196582,24.0
PigiaMe,Rent,4 bedroom townhouse for rent in Karen,"KSh 200,000","Karen, Nairobi",4.0,,2026-02-17T14:55:42.800138,4 Bedrooms,200000.0,200000.0,50000.0,65763636.36363637,11701196.581196582,24.0
PigiaMe,Rent,4 bedroom townhouse for rent in Kitisuru,"KSh 400,000","Kitisuru, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bedroom-townhouse-for-rent-in-kitisuru-4426718,2026-02-17T14:55:42.934483,4 Bedrooms,400000.0,400000.0,100000.0,29916606.25,6494379.285714285,17.0
PigiaMe,Rent,4 bedroom townhouse for rent in Kitisuru,"KSh 400,000","Kitisuru, Nairobi",4.0,,2026-02-17T14:55:42.938735,4 Bedrooms,400000.0,400000.0,100000.0,29916606.25,6494379.285714285,17.0
PigiaMe,Rent,7 Bed House with En Suite at Off Kirawa Road,"KSh 500,000","Kitisuru, Nairobi",7.0,https://www.pigiame.co.ke/listings/7-bed-house-with-en-suite-at-off-kirawa-road-6522758,2026-02-17T14:55:42.952037,7 Bedrooms,500000.0,500000.0,71428.57142857143,29916606.25,6494379.285714285,17.0
PigiaMe,Rent,7 Bed House with En Suite at Off Kirawa Road,"KSh 500,000","Kitisuru, Nairobi",7.0,,2026-02-17T14:55:42.960996,7 Bedrooms,500000.0,500000.0,71428.57142857143,29916606.25,6494379.285714285,17.0
PigiaMe,Rent,4 Bed Townhouse with En Suite in Kitisuru,"KSh 280,000","Kitisuru, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-in-kitisuru-5010959,2026-02-17T14:55:43.071935,4 Bedrooms,280000.0,280000.0,70000.0,29916606.25,6494379.285714285,17.0
PigiaMe,Rent,4 Bed Townhouse with En Suite in Kitisuru,"KSh 280,000","Kitisuru, Nairobi",4.0,,2026-02-17T14:55:43.084755,4 Bedrooms,280000.0,280000.0,70000.0,29916606.25,6494379.285714285,17.0
PigiaMe,Rent,5 Bed Townhouse with En Suite at Lavington,"KSh 280,000","Lavington, Nairobi",5.0,https://www.pigiame.co.ke/listings/5-bed-townhouse-with-en-suite-at-lavington-6428557,2026-02-17T14:55:43.234973,5 Bedrooms,280000.0,280000.0,56000.0,34062560.0,7497613.8211382115,69.0
PigiaMe,Rent,5 Bed Townhouse with En Suite at Lavington,"KSh 280,000","Lavington, Nairobi",5.0,,2026-02-17T14:55:43.249798,5 Bedrooms,280000.0,280000.0,56000.0,34062560.0,7497613.8211382115,69.0
PigiaMe,Rent,4 Bed Townhouse with En Suite in Kiambu Road,"KSh 250,000","Kiambu Road, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-in-kiambu-road-5756687,2026-02-17T14:55:43.348846,4 Bedrooms,250000.0,250000.0,62500.0,20782352.94117647,7195588.235294118,9.0
PigiaMe,Rent,4 Bed Townhouse with En Suite in Kiambu Road,"KSh 250,000","Kiambu Road, Nairobi",4.0,,2026-02-17T14:55:43.352929,4 Bedrooms,250000.0,250000.0,62500.0,20782352.94117647,7195588.235294118,9.0
PigiaMe,Rent,4 Bed Townhouse with En Suite at Kitisuru,"KSh 250,000","Kitisuru, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-at-kitisuru-5783308,2026-02-17T14:55:43.550354,4 Bedrooms,250000.0,250000.0,62500.0,29916606.25,6494379.285714285,17.0
PigiaMe,Rent,4 Bed Townhouse with En Suite at Kitisuru,"KSh 250,000","Kitisuru, Nairobi",4.0,,2026-02-17T14:55:43.555056,4 Bedrooms,250000.0,250000.0,62500.0,29916606.25,6494379.285714285,17.0
PigiaMe,Rent,4 Bed House with En Suite at Kileleshwa,"KSh 100,000","Kileleshwa, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-at-kileleshwa-5415422,2026-02-17T14:55:43.669072,4 Bedrooms,100000.0,100000.0,25000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Rent,4 Bed House with En Suite at Kileleshwa,"KSh 100,000","Kileleshwa, Nairobi",4.0,,2026-02-17T14:55:43.686661,4 Bedrooms,100000.0,100000.0,25000.0,11879125.0,4588141.025641026,41.0
PigiaMe,Rent,5 Bed Villa with En Suite in Lavington,"KSh 400,000","Lavington, Nairobi",5.0,https://www.pigiame.co.ke/listings/5-bed-villa-with-en-suite-in-lavington-5935574,2026-02-17T14:55:43.769895,5 Bedrooms,400000.0,400000.0,80000.0,34062560.0,7497613.8211382115,69.0
PigiaMe,Rent,5 Bed Villa with En Suite in Lavington,"KSh 400,000","Lavington, Nairobi",5.0,,2026-02-17T14:55:43.775010,5 Bedrooms,400000.0,400000.0,80000.0,34062560.0,7497613.8211382115,69.0
PigiaMe,Rent,4 Bed House with En Suite at Jade Valley,"KSh 300,000","Kyuna, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-at-jade-valley-6533897,2026-02-17T14:55:43.854866,4 Bedrooms,300000.0,300000.0,75000.0,29032500.0,5813750.0,4.0
PigiaMe,Rent,4 Bed House with En Suite at Jade Valley,"KSh 300,000","Kyuna, Nairobi",4.0,,2026-02-17T14:55:43.865618,4 Bedrooms,300000.0,300000.0,75000.0,29032500.0,5813750.0,4.0
PigiaMe,Rent,6 Bed Townhouse with En Suite at Karen,"KSh 300,000","Karen, Nairobi",6.0,https://www.pigiame.co.ke/listings/6-bed-townhouse-with-en-suite-at-karen-6470072,2026-02-17T14:55:53.717390,6 Bedrooms,300000.0,300000.0,50000.0,65763636.36363637,11701196.581196582,24.0
PigiaMe,Rent,6 Bed Townhouse with En Suite at Karen,"KSh 300,000","Karen, Nairobi",6.0,,2026-02-17T14:55:53.737987,6 Bedrooms,300000.0,300000.0,50000.0,65763636.36363637,11701196.581196582,24.0
PigiaMe,Rent,Furnished 1 bedroom house for rent in Kitisuru,"KSh 90,000","Kitisuru, Nairobi",1.0,https://www.pigiame.co.ke/listings/furnished-1-bedroom-house-for-rent-in-kitisuru-4865917,2026-02-17T14:55:54.053107,1 Bedrooms,90000.0,90000.0,90000.0,29916606.25,6494379.285714285,17.0
PigiaMe,Rent,Furnished 1 bedroom house for rent in Kitisuru,"KSh 90,000","Kitisuru, Nairobi",1.0,https://www.pigiame.co.ketel:+254722338835,2026-02-17T14:55:54.069401,1 Bedrooms,90000.0,90000.0,90000.0,29916606.25,6494379.285714285,17.0
PigiaMe,Rent,Furnished 1 bedroom house for rent in Kitisuru,"KSh 90,000","Kitisuru, Nairobi",1.0,,2026-02-17T14:55:54.081142,1 Bedrooms,90000.0,90000.0,90000.0,29916606.25,6494379.285714285,17.0
PigiaMe,Rent,3 Bed House with En Suite at Karen,"KSh 300,000","Karen, Nairobi",3.0,https://www.pigiame.co.ke/listings/3-bed-house-with-en-suite-at-karen-6493376,2026-02-17T14:55:54.115548,3 Bedrooms,300000.0,300000.0,100000.0,65763636.36363637,11701196.581196582,24.0
PigiaMe,Rent,3 Bed House with En Suite at Karen,"KSh 300,000","Karen, Nairobi",3.0,,2026-02-17T14:55:54.169968,3 Bedrooms,300000.0,300000.0,100000.0,65763636.36363637,11701196.581196582,24.0
PigiaMe,Rent,4 Bed Townhouse with En Suite at Cactus,"KSh 300,000","Runda, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-at-cactus-5342589,2026-02-17T14:55:54.436871,4 Bedrooms,300000.0,300000.0,75000.0,27194967.647058822,5326135.294117647,35.0
PigiaMe,Rent,4 Bed Townhouse with En Suite at Cactus,"KSh 300,000","Runda, Nairobi",4.0,,2026-02-17T14:55:54.465403,4 Bedrooms,300000.0,300000.0,75000.0,27194967.647058822,5326135.294117647,35.0
PigiaMe,Rent,4 Bed Townhouse with En Suite in Spring Valley,"KSh 250,000","Spring Valley, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-townhouse-with-en-suite-in-spring-valley-6315035,2026-02-17T14:55:54.602695,4 Bedrooms,250000.0,250000.0,62500.0,10966111.111111112,2212324.074074074,10.0
PigiaMe,Rent,4 Bed House with En Suite in Kitisuru,"KSh 450,000","Kitisuru, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-kitisuru-5869781,2026-02-17T14:55:54.665179,4 Bedrooms,450000.0,450000.0,112500.0,29916606.25,6494379.285714285,17.0
PigiaMe,Rent,4 Bed House with En Suite in Kitisuru,"KSh 450,000","Kitisuru, Nairobi",4.0,,2026-02-17T14:55:54.668578,4 Bedrooms,450000.0,450000.0,112500.0,29916606.25,6494379.285714285,17.0
PigiaMe,Rent,5 bedroom house for rent in Kitisuru,"KSh 370,000","Kitisuru, Nairobi",5.0,https://www.pigiame.co.ke/listings/5-bedroom-house-for-rent-in-kitisuru-4650884,2026-02-17T14:55:54.728541,5 Bedrooms,370000.0,370000.0,74000.0,29916606.25,6494379.285714285,17.0
PigiaMe,Rent,5 bedroom house for rent in Kitisuru,"KSh 370,000","Kitisuru, Nairobi",5.0,,2026-02-17T14:55:54.732389,5 Bedrooms,370000.0,370000.0,74000.0,29916606.25,6494379.285714285,17.0
PigiaMe,Rent,4 Bed House with En Suite in Thigiri,"KSh 450,000","Westlands, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-house-with-en-suite-in-thigiri-6195980,2026-02-17T14:55:54.741611,4 Bedrooms,450000.0,450000.0,112500.0,24555245.28301887,6446241.239892184,54.0
PigiaMe,Rent,4 Bed House with En Suite in Thigiri,"KSh 450,000","Westlands, Nairobi",4.0,,2026-02-17T14:55:54.750018,4 Bedrooms,450000.0,450000.0,112500.0,24555245.28301887,6446241.239892184,54.0
PigiaMe,Rent,5-Bedroom Villa for Rent in Karen,"KSh 450,000","Karen, Nairobi",5.0,https://www.pigiame.co.ke/listings/5-bedroom-villa-for-rent-in-karen-6469337,2026-02-17T14:55:54.871729,5 Bedrooms,450000.0,450000.0,90000.0,65763636.36363637,11701196.581196582,24.0
PigiaMe,Rent,5-Bedroom Villa for Rent in Karen,"KSh 450,000","Karen, Nairobi",5.0,https://www.pigiame.co.ketel:+254755487104,2026-02-17T14:55:54.876242,5 Bedrooms,450000.0,450000.0,90000.0,65763636.36363637,11701196.581196582,24.0
PigiaMe,Rent,5-Bedroom Villa for Rent in Karen,"KSh 450,000","Karen, Nairobi",5.0,,2026-02-17T14:55:54.877526,5 Bedrooms,450000.0,450000.0,90000.0,65763636.36363637,11701196.581196582,24.0
PigiaMe,Rent,5 Bed House with En Suite in Runda,"KSh 1,200,000","Runda, Nairobi",5.0,https://www.pigiame.co.ke/listings/5-bed-house-with-en-suite-in-runda-6535344,2026-02-17T14:55:54.884280,5 Bedrooms,1200000.0,1200000.0,240000.0,27194967.647058822,5326135.294117647,35.0
PigiaMe,Rent,5 Bed House with En Suite in Runda,"KSh 1,200,000","Runda, Nairobi",5.0,,2026-02-17T14:55:54.888509,5 Bedrooms,1200000.0,1200000.0,240000.0,27194967.647058822,5326135.294117647,35.0
PigiaMe,Rent,Silver,"KSh 95,000","Kilimani, Nairobi",2.0,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-at-kilimani-near-yaya-6615815,2026-02-17T14:56:04.336934,2 Bedrooms,95000.0,95000.0,47500.0,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Rent,2 Bed Apartment with En Suite at Kilimani Near Yaya,"KSh 95,000","Kilimani, Nairobi",2.0,,2026-02-17T14:56:04.345513,2 Bedrooms,95000.0,95000.0,47500.0,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Rent,Silver,"KSh 105,000","Kileleshwa, Nairobi",2.0,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-kileleshwa-6386695,2026-02-17T14:56:04.455745,2 Bedrooms,105000.0,105000.0,52500.0,11879125.0,4588141.025641026,41.0
PigiaMe,Rent,2 Bed Apartment with En Suite in Kileleshwa,"KSh 105,000","Kileleshwa, Nairobi",2.0,,2026-02-17T14:56:04.463766,2 Bedrooms,105000.0,105000.0,52500.0,11879125.0,4588141.025641026,41.0
PigiaMe,Rent,Silver,"KSh 110,000","Westlands, Nairobi",2.0,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-at-lantana-road-6600922,2026-02-17T14:56:04.519928,2 Bedrooms,110000.0,110000.0,55000.0,24555245.28301887,6446241.239892184,54.0
PigiaMe,Rent,2 Bed Apartment with En Suite at Lantana Road,"KSh 110,000","Westlands, Nairobi",2.0,,2026-02-17T14:56:04.526654,2 Bedrooms,110000.0,110000.0,55000.0,24555245.28301887,6446241.239892184,54.0
PigiaMe,Rent,Silver,"KSh 500,000","Westlands, Nairobi",4.0,https://www.pigiame.co.ke/listings/4-bed-apartment-with-en-suite-in-westlands-area-6476598,2026-02-17T14:56:04.602545,4 Bedrooms,500000.0,500000.0,125000.0,24555245.28301887,6446241.239892184,54.0
PigiaMe,Rent,4 Bed Apartment with En Suite in Westlands Area,"KSh 500,000","Westlands, Nairobi",4.0,,2026-02-17T14:56:04.609526,4 Bedrooms,500000.0,500000.0,125000.0,24555245.28301887,6446241.239892184,54.0
PigiaMe,Rent,Silver,"KSh 200,000","Riverside, Nairobi",2.0,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-riverside-6443649,2026-02-17T14:56:04.685924,2 Bedrooms,200000.0,200000.0,100000.0,7172000.0,3066333.3333333335,11.0
PigiaMe,Rent,2 Bed Apartment with En Suite in Riverside,"KSh 200,000","Riverside, Nairobi",2.0,,2026-02-17T14:56:04.698503,2 Bedrooms,200000.0,200000.0,100000.0,7172000.0,3066333.3333333335,11.0
PigiaMe,Rent,Silver,"KSh 110,000","Roysambu, Nairobi",2.0,https://www.pigiame.co.ke/listings/serviced-2-bed-apartment-with-en-suite-in-garden-estate-6540216,2026-02-17T14:56:04.770900,2 Bedrooms,110000.0,110000.0,55000.0,30150000.0,7546666.666666667,3.0
PigiaMe,Rent,Serviced 2 Bed Apartment with En Suite in Garden Estate,"KSh 110,000","Roysambu, Nairobi",2.0,,2026-02-17T14:56:04.777412,2 Bedrooms,110000.0,110000.0,55000.0,30150000.0,7546666.666666667,3.0
PigiaMe,Rent,Silver,"KSh 170,000","Westlands, Nairobi",3.0,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-westlands-area-6603000,2026-02-17T14:56:04.827647,3 Bedrooms,170000.0,170000.0,56666.666666666664,24555245.28301887,6446241.239892184,54.0
PigiaMe,Rent,3 Bed Apartment with En Suite in Westlands Area,"KSh 170,000","Westlands, Nairobi",3.0,,2026-02-17T14:56:04.831903,3 Bedrooms,170000.0,170000.0,56666.666666666664,24555245.28301887,6446241.239892184,54.0
PigiaMe,Rent,Silver,"KSh 85,000","Westlands, Nairobi",2.0,https://www.pigiame.co.ke/listings/2-bed-apartment-with-en-suite-in-westlands-area-6615748,2026-02-17T14:56:04.888798,2 Bedrooms,85000.0,85000.0,42500.0,24555245.28301887,6446241.239892184,54.0
PigiaMe,Rent,2 Bed Apartment with En Suite in Westlands Area,"KSh 85,000","Westlands, Nairobi",2.0,,2026-02-17T14:56:04.894439,2 Bedrooms,85000.0,85000.0,42500.0,24555245.28301887,6446241.239892184,54.0
PigiaMe,Rent,Silver,"KSh 280,000","Kileleshwa, Nairobi",3.0,https://www.pigiame.co.ke/listings/3-bed-apartment-with-en-suite-in-kileleshwa-6490031,2026-02-17T14:56:04.950715,3 Bedrooms,280000.0,280000.0,93333.33333333333,11879125.0,4588141.025641026,41.0
PigiaMe,Rent,3 Bed Apartment with En Suite in Kileleshwa,"KSh 280,000","Kileleshwa, Nairobi",3.0,,2026-02-17T14:56:04.954803,3 Bedrooms,280000.0,280000.0,93333.33333333333,11879125.0,4588141.025641026,41.0
PigiaMe,Rent,Silver,"KSh 150,000","Kilimani, Nairobi",1.0,https://www.pigiame.co.ke/listings/1-bed-apartment-with-en-suite-in-kilimani-6431227,2026-02-17T14:56:05.005419,1 Bedrooms,150000.0,150000.0,150000.0,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Rent,1 Bed Apartment with En Suite in Kilimani,"KSh 150,000","Kilimani, Nairobi",1.0,,2026-02-17T14:56:05.014228,1 Bedrooms,150000.0,150000.0,150000.0,8412945.454545455,3267419.1065292093,54.0
PigiaMe,Rent,Kenya,,,,https://www.pigiame.co.ke/apartments-for-rent,2026-02-17T14:56:05.072262,Unknown,,,,,,
PigiaMe,Rent,Westlands,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=westlands,2026-02-17T14:56:05.074418,Unknown,,,,,,
PigiaMe,Rent,Kilimani,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=kilimani,2026-02-17T14:56:05.075084,Unknown,,,,,,
PigiaMe,Rent,Kileleshwa,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=kileleshwa,2026-02-17T14:56:05.075841,Unknown,,,,,,
PigiaMe,Rent,Lavington,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=lavington,2026-02-17T14:56:05.076326,Unknown,,,,,,
PigiaMe,Rent,Riverside,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=riverside,2026-02-17T14:56:05.076790,Unknown,,,,,,
PigiaMe,Rent,Garden Estate,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=garden-estate,2026-02-17T14:56:05.077047,Unknown,,,,,,
PigiaMe,Rent,Gigiri,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=gigiri,2026-02-17T14:56:05.077392,Unknown,,,,,,
PigiaMe,Rent,Hurlingham,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=hurlingham,2026-02-17T14:56:05.077759,Unknown,,,,,,
PigiaMe,Rent,"Imara Daima, AA",,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=imara-daima-aa,2026-02-17T14:56:05.078145,Unknown,,,,,,
PigiaMe,Rent,Kangemi,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=kangemi,2026-02-17T14:56:05.078382,Unknown,,,,,,
PigiaMe,Rent,Karen,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=karen,2026-02-17T14:56:05.078670,Unknown,,,,,,
PigiaMe,Rent,Kiambu Road,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=kiambu-road,2026-02-17T14:56:05.078944,Unknown,,,,,,
PigiaMe,Rent,"Kileleshwa, Dennis Pritt Road",,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=kileleshwa-dennis-pritt-road,2026-02-17T14:56:05.079796,Unknown,,,,,,
PigiaMe,Rent,"Kilimani, Riara Road",,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=kilimani-riara-road,2026-02-17T14:56:05.080320,Unknown,,,,,,
PigiaMe,Rent,Kitisuru,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=kitisuru,2026-02-17T14:56:05.080558,Unknown,,,,,,
PigiaMe,Rent,Lang'ata,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=langata,2026-02-17T14:56:05.080841,Unknown,,,,,,
PigiaMe,Rent,"Lavington, Valley Arcade",,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=lavington-valley-arcade,2026-02-17T14:56:05.081405,Unknown,,,,,,
PigiaMe,Rent,Loresho,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=loresho,2026-02-17T14:56:05.081685,Unknown,,,,,,
PigiaMe,Rent,Lower Kabete,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=lower-kabete,2026-02-17T14:56:05.081927,Unknown,,,,,,
PigiaMe,Rent,Mlolongo,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=mlolongo,2026-02-17T14:56:05.082172,Unknown,,,,,,
PigiaMe,Rent,Muthaiga,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=muthaiga,2026-02-17T14:56:05.082418,Unknown,,,,,,
PigiaMe,Rent,Ngara,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=ngara,2026-02-17T14:56:05.082652,Unknown,,,,,,
PigiaMe,Rent,Ngong,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=ngong,2026-02-17T14:56:05.082886,Unknown,,,,,,
PigiaMe,Rent,Ngong Road,,,,https://www.pigiame.co.ke/apartments-for-rent/nairobi?location=ngong-road,2026-02-17T14:56:05.083117,Unknown,,,,,,
